Fiscal Year,Employer,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,NAICS,Tax ID,State,City,ZIP,Cleaned Employer Name
2022,ALLIANCEBERNSTEIN L P,16,0,73,1,52,4930,NY,NEW YORK,10105,ALLIANCEBERNSTEIN L P
2022,ALTUDO LLC F K A EDYNAMICS LLC,7,0,12,0,54,6565,NY,NEW YORK,10038,ALTUDO F K A EDYNAMICS
2022,ALVAREZ MARSAL DATA INTELLIGENCE GATEWAY LLC,16,1,28,0,54,4853,NY,NEW YORK,10022,ALVAREZ MARSAL DATA INTELLIGENCE GATEWAY
2022,AMAZON DEVELOPMENT CENTER US INC,384,3,258,0,51,4306,NY,NEW YORK,10036,AMAZON DEVELOPMENT CENTER US
2022,AMERICAN EXPRESS COMPANY,38,1,74,1,52,2250,NY,NEW YORK,10285,AMERICAN EXPRESS COMPANY
2022,AMERICAN EXPRESS NATIONAL BANK,3,0,11,0,52,9526,NY,NEW YORK,10285,AMERICAN EXPRESSTIONAL BANK
2022,ANDERSON AND ASSOCIATES LLP,20,0,36,1,54,4843,NY,NEW YORK,10006,ANDERSON AND ASSOCIATES LLP
2022,APOLLO MANAGEMENT HOLDINGS LP,7,0,12,0,52,1069,NY,NEW YORK,10019,APOLLO MANAGEMENT HOLDINGS
2022,ARCH CAPITAL SERVICES LLC,0,0,19,1,52,6800,NY,NEW YORK,10006,ARCH CAPITAL SERVICES
2022,ARUP US INC,8,0,22,1,54,1213,NY,NEW YORK,10005,ARUP US
2022,ARVATO SYSTEMS NORTH AMERICA INC,4,0,10,0,54,706,NY,NEW YORK,10019,ARVATO SYSTEMS NORTH AMERICA
2022,ASAHI KASEI AMERICA INC,9,0,24,0,54,8638,NY,NEW YORK,10022,ASAHI KASEI AMERICA
2022,ATERIAN INVESTMENT MANAGEMENT LP,4,0,104,1,52,4228,NY,NEW YORK,10036,ATERIAN INVESTMENT MANAGEMENT
2022,AVANI TECHNOLOGY SOLUTIONS INC,1,0,32,0,54,2604,NY,POUGHKEEPSIE,12601,AVANI TECHNOLOGY SOLUTIONS
2022,BANK OF CHINA,20,0,38,1,52,509,NY,NEW YORK,10018,BANK OF CHINA
2022,BANK OF NOVA SCOTIA,6,0,19,0,52,1099,NY,NEW YORK,10281,BANK OF NOVA SCOTIA
2022,BARCLAYS BANK DELAWARE,8,0,35,0,52,7970,NY,NEW YORK,10019,BARCLAYS BANK DELAWARE
2022,BARCLAYS CAPITAL INC,37,0,49,2,52,1656,NY,NEW YORK,10019,BARCLAYS CAPITAL
2022,BARCLAYS SERVICES CORP,80,1,392,3,52,4398,NY,NEW YORK,10019,BARCLAYS SERVICES CORP
2022,BARCLAYS SERVICES LLC,16,1,140,1,52,7971,NY,NEW YORK,10019,BARCLAYS SERVICES
2022,BETTER HOLDCO INC,12,0,18,0,52,777,NY,NEW YORK,10007,BETTER HOLDCO
2022,BETTERCLOUD INC,3,0,11,0,54,3669,NY,NEW YORK,10001,BETTERCLOUD
2022,BEYER BLINDER BELLE ARCHITECTS,7,0,11,0,54,7332,NY,NEW YORK,10271,BEYER BLINDER BELLE ARCHITECTS
2022,BGC TECHNOLOGY MARKETS L P,2,0,12,0,52,2305,NY,NEW YORK,10038,BGC TECHNOLOGY MARKETS L P
2022,BILINGUALS INC DBA ACHIEVE BEYOND,13,0,26,0,62,7484,NY,FOREST HILLS,11375,BILINGUALS ACHIEVE BEYOND
2022,BLACK CROW AI INC,148,1,207,4,54,6104,NY,NEW YORK,10013,BLACK CROW AI
2022,BLOOMBERG LP,175,3,522,5,51,7984,NY,NEW YORK,10022,BLOOMBERG
2022,BOWEN MEDIA INC,5,0,22,0,54,7075,NY,MINEOLA,11501,BOWEN MEDIA
2022,BRAZE INC,1,0,16,0,54,5271,NY,NEW YORK,10001,BRAZE
2022,BREVAN HOWARD US INVESTMENT MANAGEMENT LP,2,0,12,0,52,1470,NY,NEW YORK,10022,BREVAN HOWARD US INVESTMENT MANAGEMENT
2022,BRONXCARE HEALTH SYSTEM,36,0,27,2,62,4191,NY,BRONX,10457,BRONXCARE HEALTH SYSTEM
2022,BROWN BROTHERS HARRIMAN CO,1,0,15,0,52,3745,NY,NEW YORK,10005,BROWN BROTHERS HARRIMAN CO
2022,CAPSTONE INVESTMENT ADVISORS LLC,61,0,29,0,52,1093,NY,NEW YORK,10007,CAPSTONE INVESTMENT ADVISORS
2022,CARFAX INC,1,0,17,0,51,5303,NY,NEW YORK,10041,CARFAX
2022,CEDAR CARES INC DBA CEDAR,3,0,11,0,52,1266,NY,NEW YORK,10013,CEDAR CARES CEDAR
2022,CI US SERVICE CO INC,6,0,17,0,52,8051,NY,NEW YORK,10011,CI US SERVICE CO
2022,CIBC WORLD MARKETS CORP,6,0,11,0,52,8343,NY,NEW YORK,10017,CIBC WORLD MARKETS CORP
2022,CITIBANK N A,489,1,1270,11,52,6470,NY,NEW YORK,10013,CITIBANK
2022,CITICORP CREDIT SERVICES INC USA,25,1,226,0,52,3661,NY,NEW YORK,10013,CITICORP CREDIT SERVICES
2022,CITIGROUP GLOBAL MARKETS INC,96,0,79,1,52,8191,NY,NEW YORK,10013,CITIGROUP GLOBAL MARKETS
2022,CLARKSON UNIV,11,0,11,4,61,3659,NY,POTSDAM,13699,CLARKSON UNIV
2022,CLEAR STREET MANAGEMENT LLC,4,0,14,0,52,2498,NY,NEW YORK,10006,CLEAR STREET MANAGEMENT
2022,CLS US SERVICES INC,0,0,23,0,52,7923,NY,NEW YORK,10005,CLS US SERVICES
2022,COLLIBRA INC,0,0,26,0,51,4168,NY,NEW YORK,10006,COLLIBRA
2022,COLUMBIA UNIVERSITY,183,1,125,5,61,8093,NY,NEW YORK,10027,COLUMBIA UNIVERSITY
2022,COMMUNITY COUNSELING & MEDIATION,18,0,17,0,62,5243,NY,BROOKLYN,11201,COMMUNITY COUNSELING & MEDIATION
2022,COMPASS INC,3,0,13,0,51,1604,NY,NEW YORK CITY,10011,COMPASS
2022,CONNECT HOLDING II LLC,0,0,12,0,51,1759,NY,PURCHASE,10577,CONNECT HOLDING II
2022,CONTENT SQUARE INC,1,0,11,0,51,5183,NY,NEW YORK,10013,CONTENT SQUARE
2022,CORNELL UNIVERSITY,75,0,48,4,61,2082,NY,ITHACA,14853,CORNELL UNIVERSITY
2022,CORNING INCORPORATED,10,0,32,0,32,3470,NY,CORNING,14831,CORNINGORPORATED
2022,COURSEDOG INC,2,0,11,0,51,4121,NY,NEW YORK,10003,COURSEDOG
2022,CREDIT SUISSE SERVICES USA LLC,26,0,82,2,56,5382,NY,NEW YORK,10010,CREDIT SUISSE SERVICES
2022,CRITEO CORP,3,0,10,0,51,745,NY,NEW YORK,10016,CRITEO CORP
2022,CSC HOLDINGS LLC,4,0,25,0,51,6696,NY,LONG ISLAND CITY,11101,CSC HOLDINGS
2022,CUBIST SYSTEMATIC STRATEGIES LLC,7,0,18,0,52,832,NY,NEW YORK,10001,CUBIST SYSTEMATIC STRATEGIES
2022,DAILYMOTION INC,6,1,20,0,51,3991,NY,NEW YORK,10003,DAILYMOTION
2022,DATADOG INC,22,0,56,0,51,5503,NY,NEW YORK,10018,DATADOG
2022,DATADOG INC,3,0,18,0,44,5503,NY,NEW YORK,10018,DATADOG
2022,DAVIDSON KEMPNER CAPITAL MANAGEMENT LP,0,0,11,0,52,3161,NY,NEW YORK,10022,DAVIDSON KEMPNER CAPITAL MANAGEMENT
2022,DELOITTE CONSULTING LLP,707,8,3573,23,54,4513,NY,MALLORY,13103,DELOITTE CONSULTING LLP
2022,DELOITTE TOUCHE TOHMATSU SERVICES LLC,5,0,44,0,56,6681,NY,NEW YORK,10020,DELOITTE TOUCHE TOHMATSU SERVICES
2022,DESIMONE CONSULTING ENGINEERING DPC,9,0,14,0,54,2324,NY,NEW YORK,10005,DESIMONE CONSULTING ENGINEERING DPC
2022,DEUTSCHE BANK NEW YORK BRANCH,2,1,21,0,52,193,NY,NEW YORK,10019,DEUTSCHE BANK NEW YORK BRANCH
2022,DEUTSCHE BANK SECURITIES INC,33,1,50,0,52,828,NY,NEW YORK,10005,DEUTSCHE BANK SECURITIES
2022,DOMAIN MONEY INC,12,0,41,0,52,5394,NY,NEW YORK,10012,DOMAIN MONEY
2022,DOUBLEVERIFY INC,1,0,20,0,54,7597,NY,NEW YORK,10013,DOUBLEVERIFY
2022,DWS INVESTMENT MANAGEMENT AMERICAS INC,3,0,14,0,52,1232,NY,NEW YORK,10005,DWS INVESTMENT MANAGEMENT AMERICAS
2022,EGENCIA LLC,3,0,19,1,51,9848,NY,NEW YORK,10017,EGENCIA
2022,EISNER ADVISORY GROUP LLC,2,0,15,0,54,3108,NY,NEW YORK,10017,EISNER ADVISORY GROUP
2022,ELC MANAGEMENT LLC,0,0,22,0,33,4929,NY,LONG ISLAND CITY,11101,ELC MANAGEMENT
2022,ELEMENTAL COGNITION INC,38,0,33,1,54,6630,NY,NEW YORK,10169,ELEMENTAL COGNITION
2022,ELMIRA COLLEGE,25,0,32,0,61,3996,NY,ELMIRA,14901,ELMIRA COLLEGE
2022,EQUITABLE FINANCIAL LIFE INSUR CO,5,0,32,0,52,651,NY,NEW YORK,10104,EQUITABLE FINANCIAL LIFE INSUR CO
2022,ESUSU FINANCIAL INC,9,0,18,1,54,1750,NY,NEW YORK,10027,ESUSU FINANCIAL
2022,ETSY INC,9,0,28,0,45,8921,NY,BROOKLYN,11201,ETSY
2022,EVERCORE PARTNERS SERVICES EAST LL,22,0,33,0,52,2543,NY,NEW YORK,10055,EVERCORE PARTNERS SERVICES EAST LL
2022,EXODUSPOINT CAPITAL MANAGEMENT LP,0,0,28,0,52,5900,NY,NEW YORK,10022,EXODUSPOINT CAPITAL MANAGEMENT
2022,FIG LLC,1,0,13,0,52,9886,NY,NEW YORK,10105,FIG
2022,FINCO SERVICES INC,3,0,11,1,52,3573,NY,NEW YORK,10012,FINCO SERVICES
2022,FINICITY CORPORATION,1,0,11,0,51,1752,NY,PURCHASE,10577,FINICITY CORPORATION
2022,FITCH RATINGS INC,4,0,31,0,52,4563,NY,NEW YORK,10004,FITCH RATINGS
2022,FITCH SOLUTIONS INC,1,0,10,0,52,4557,NY,NEW YORK,10004,FITCH SOLUTIONS
2022,FLATIRON HEALTH INC,4,0,22,0,54,7155,NY,NEW YORK,10013,FLATIRON HEALTH
2022,FLEXTRADE SYSTEMS INC,1,0,14,0,51,1506,NY,GREAT NECK,11021,FLEXTRADE SYSTEMS
2022,FOOT LOCKER CORPORATE SERVICES INC,4,0,33,0,45,3346,NY,NEW YORK,10001,FOOT LOCKER CORPORATE SERVICES
2022,FORDHAM UNIVERSITY,9,0,12,1,61,451,NY,BRONX,10458,FORDHAM UNIVERSITY
2022,FOURSQUARE LABS INC,6,0,10,0,51,3153,NY,NEW YORK,10010,FOURSQUARE LABS
2022,FRACTAL ANALYTICS INC,34,1,33,0,54,961,NY,NEW YORK,10007,FRACTAL ANALYTICS
2022,FRESH DIRECT LLC,6,0,14,0,44,6953,NY,BRONX,10454,FRESH DIRECT
2022,FUBOTV INC,2,0,11,0,51,4767,NY,NEW YORK,10104,FUBOTV
2022,FUNCTION INC DBA FUNCTION OF BEAUTY,10,1,53,0,32,4405,NY,NEW YORK,10012,FUNCTION FUNCTION OF BEAUTY
2022,GBT US LLC D B A AMERICAN EXPRESS,3,0,35,0,56,9383,NY,NEW YORK,10017,GBT US D B A AMERICAN EXPRESS
2022,GLOBALFOUNDRIES US 2 LLC,4,0,10,1,33,6721,NY,BALLSTON SPA,12020,GLOBALFOUNDRIES US 2
2022,GRASSI AND CO CPA PC,7,0,14,3,54,6576,NY,JERICHO,11753,GRASSI AND CO CPA PC
2022,GROCERY DELIVERY E SERVICES USA,12,0,32,0,45,9819,NY,NEW YORK,10005,GROCERY DELIVERY E SERVICES
2022,HARDESTY HANOVER LLC,9,0,13,0,54,1954,NY,NEW YORK,10036,HARDESTY HANOVER
2022,HBO SERVICE CORPORATION,1,0,14,0,51,4817,NY,NEW YORK,10001,HBO SERVICE CORPORATION
2022,HEAD HAND PR LLC,4,0,20,0,54,4066,NY,NEW YORK,10016,HEAD HAND PR
2022,HEALIXGLOBAL INC,12,1,53,0,54,8916,NY,NEW YORK,10001,HEALIXGLOBAL
2022,HF MANAGEMENT SERVICES LLC DBA HEALTHFIRST,1,0,38,0,52,9806,NY,NEW YORK,10007,HF MANAGEMENT SERVICES HEALTHFIRST
2022,HONEYCOMB ASSET MANAGEMENT LP,11,0,24,0,52,5100,NY,NEW YORK,10022,HONEYCOMB ASSET MANAGEMENT
2022,HOSPITAL FOR SPECIAL SURGERY,9,0,17,2,62,4135,NY,NEW YORK,10021,HOSPITAL FOR SPECIAL SURGERY
2022,HSBC BANK USA NA,6,0,14,1,52,7241,NY,BUFFALO,14203,HSBC BANK
2022,HUDSON RIVER TRADING LLC,7,0,15,0,52,5436,NY,NEW YORK,10007,HUDSON RIVER TRADING
2022,ICAPITAL NETWORK INC,1,0,10,0,52,9130,NY,NEW YORK,10165,ICAPITAL NETWORK
2022,IHS GLOBAL INC,7,0,36,2,51,1160,NY,NEW YORK,10001,IHS GLOBAL
2022,INVAGEN PHARMACEUTICALS INC,5,0,11,0,32,845,NY,HAUPPAUGE,11788,INVAGEN PHARMACEUTICALS
2022,ITE MANAGEMENT L P,9,0,16,0,52,8229,NY,NEW YORK,10003,ITE MANAGEMENT L P
2022,J CREW GROUP LLC,1,0,12,0,44,4486,NY,NEW YORK,10281,J CREW GROUP
2022,JANE STREET GROUP LLC,22,0,14,0,52,33,NY,NEW YORK,10281,JANE STREET GROUP
2022,JANE STREET GROUP LLC,27,0,135,1,53,33,NY,NEW YORK,10281,JANE STREET GROUP
2022,JETBLUE AIRWAYS CORPORATION,2,0,27,0,48,7894,NY,LONG ISLAND CITY,11101,JETBLUE AIRWAYS CORPORATION
2022,JOHN MEZZALINGUA ASSOCIATES LLC,13,0,22,0,33,3004,NY,LIVERPOOL,13088,JOHN MEZZALINGUA ASSOCIATES
2022,KK MEHTA CPA ASSOCIATES PLLC,6,0,17,0,54,1426,NY,GARDEN CITY,11530,KK MEHTA CPA ASSOCIATES PLLC
2022,KKR CREDIT ADVISORS US LLC,0,0,10,0,52,3596,NY,NEW YORK,10001,KKR CREDIT ADVISORS US
2022,KODOMONO KUNI,7,1,10,2,61,7553,NY,WHITE PLAINS,10606,KODOMONO KUNI
2022,KOHLBERG KRAVIS ROBERTS CO LP,6,0,14,1,52,7105,NY,NEW YORK,10001,KOHLBERG KRAVIS ROBERTS CO
2022,KROLL LLC,5,0,11,0,52,666,NY,NEW YORK,10055,KROLL
2022,LATCH SYSTEMS INC,2,0,17,0,42,9711,NY,NEW YORK,10001,LATCH SYSTEMS
2022,LAW OFFICE OF YEUNG AND WANG PLLC,8,0,18,0,54,7564,NY,FLUSHING,11354,LAW OFFICE OF YEUNG AND WANG PLLC
2022,LIAZON CORPORATION,0,0,16,0,54,4151,NY,NEW YORK,10281,LIAZON CORPORATION
2022,LINKLATERS LLP,21,0,12,3,54,3177,NY,NEW YORK,10104,LINKLATERS LLP
2022,LOCKTON RE LLC,3,0,30,0,52,5344,NY,NEW YORK,10010,LOCKTON RE
2022,LONDON STOCK EXCHANGE GROUP HOLDINGS INC,11,0,23,0,52,5454,NY,NEW YORK,10005,LONDON STOCK EXCHANGE GROUP HOLDINGS
2022,M T BANK,4,0,87,0,52,8020,NY,BUFFALO,14203,M T BANK
2022,MACQUARIE GLOBAL SERVICES USA LLC,3,0,13,0,52,8628,NY,NEW YORK,10019,MACQUARIE GLOBAL SERVICES
2022,MAIMONIDES MEDICAL CENTER,32,0,43,0,62,5081,NY,BROOKLYN,11219,MAIMONIDES MEDICAL CENTER
2022,MAIN STREET CHIROPRACTIC AND PHYSICAL THERAPY PLLC,6,0,19,0,62,839,NY,SPRING VALLEY,10977,MAIN STREET CHIROPRACTIC AND PHYSICAL THERAPY PLLC
2022,MARKIT NORTH AMERICA INC,16,0,65,1,51,3988,NY,NEW YORK,10001,MARKIT NORTH AMERICA
2022,MARKITSERV LLC DBA IHS MARKIT,639,5,1388,17,51,8068,NY,NEW YORK,10001,MARKITSERV IHS MARKIT
2022,MASTERCARD INTERNATIONAL INC,60,1,664,1,52,6378,NY,PURCHASE,10577,MASTERCARD INTERNATIONAL
2022,MAZARS USA LLP,7,0,15,0,54,9550,NY,NEW YORK,10020,MAZARS LLP
2022,MCCANN RELATIONSHIP MARKETING LLC,22,1,76,3,54,290,NY,NEW YORK,10017,MCCANN RELATIONSHIP MARKETING
2022,MEDIAOCEAN LLC,3,0,14,0,51,7729,NY,NEW YORK,10271,MEDIAOCEAN
2022,MEDITERRANEAN SHIPPING CO USA INC,10,0,18,1,48,6410,NY,NEW YORK,10018,MEDITERRANEAN SHIPPING CO
2022,MEMORIAL SLOAN KETTERING CANCER CE,194,3,180,4,62,4236,NY,NEW YORK,10017,MEMORIAL SLOAN KETTERING CANCER CE
2022,MICHAEL KORS USA INC,2,0,13,0,54,5964,NY,NEW YORK,10036,MICHAEL KORS
2022,MINDEX TECHNOLOGIES INC,7,0,10,1,54,8084,NY,ROCHESTER,14607,MINDEX TECHNOLOGIES
2022,MIZUHO AMERICAS SERVICES LLC,1,0,16,0,52,578,NY,NEW YORK,10020,MIZUHO AMERICAS SERVICES
2022,MIZUHO SECURITIES USA LLC,2,0,17,0,52,742,NY,NEW YORK,10020,MIZUHO SECURITIES
2022,MOBILEYE INC,15,0,24,4,54,1127,NY,NEW YORK,10018,MOBILEYE
2022,MONTEFIORE MEDICAL CENTER,56,0,57,0,62,114,NY,BRONX,10467,MONTEFIORE MEDICAL CENTER
2022,MOODYS ANALYTICS INC,29,0,111,0,56,1829,NY,NEW YORK,10007,MOODYS ANALYTICS
2022,MOODYS INVESTORS SERVICE INC,21,0,81,0,56,9883,NY,NEW YORK,10007,MOODYS INVESTORS SERVICE
2022,MOODYS SHARED SERVICES INC,4,0,29,0,56,3953,NY,NEW YORK,10007,MOODYS SHARED SERVICES
2022,MORGAN STANLEY CO LLC,65,1,91,1,52,5998,NY,NEW YORK,10036,MORGAN STANLEY CO
2022,MORGAN STANLEY INVESTMENT MANAGEMENT INC,6,0,22,0,52,307,NY,NEW YORK,10019,MORGAN STANLEY INVESTMENT MANAGEMENT
2022,MORGAN STANLEY SERVICES GROUP INC,117,2,517,5,52,6361,NY,NEW YORK,10036,MORGAN STANLEY SERVICES GROUP
2022,MORGAN STANLEY SMITH BARNEY LLC,11,0,55,0,52,844,NY,NEW YORK,10019,MORGAN STANLEY SMITH BARNEY
2022,MOUNT SINAI HOSPITAL,39,1,26,1,62,4096,NY,NEW YORK,10029,MOUNT SINAI HOSPITAL
2022,MPG OPERATIONS LLC,18,0,106,0,52,5318,NY,NEW YORK,10022,MPG OPERATIONS
2022,MPHASIS CORPORATION,130,2,781,1,54,9720,NY,NEW YORK,10010,MPHASIS CORPORATION
2022,NAMELY INC,1,0,12,0,54,169,NY,NEW YORK,10007,NAMELY
2022,NASDAQ INC,3,0,11,0,52,5937,NY,NEW YORK,10006,NASDAQ
2022,NASDAQ STOCK MARKET LLC,4,0,14,0,52,3009,NY,NEW YORK,10036,NASDAQ STOCK MARKET
2022,NEUBERGER BERMAN GROUP LLC,4,1,20,0,52,1182,NY,NEW YORK,10104,NEUBERGER BERMAN GROUP
2022,NEW YORK CITY DEPARTMENT OF EDUCATION,15,0,45,0,61,434,NY,NEW YORK,10007,NEW YORK CITY DEPARTMENT OF EDUCATION
2022,NEW YORK COMMUNITY BANK,2,0,10,0,52,2640,NY,HICKSVILLE,11801,NEW YORK COMMUNITY BANK
2022,NEW YORK INDEPENDENT SYSTEM OPERAT,16,0,17,5,22,5612,NY,RENSSELAER,12144,NEW YORK INDEPENDENT SYSTEM OPERAT
2022,NEW YORK LIFE INSURANCE COMPANY,16,0,65,0,52,2869,NY,NEW YORK,10010,NEW YORK LIFE INSURANCE COMPANY
2022,NEW YORK POWER AUTHORITY,1,0,19,0,92,882,NY,WHITE PLAINS,10601,NEW YORK POWER AUTHORITY
2022,NEW YORK TIMES COMPANY,3,0,28,0,56,2020,NY,NEW YORK,10018,NEW YORK TIMES COMPANY
2022,NEW YORK UNIVERSITY,74,1,33,3,61,2308,NY,NEW YORK,10003,NEW YORK UNIVERSITY
2022,NIELSEN COMPANY US LLC,29,0,185,2,54,1439,NY,NEW YORK,10004,NIELSEN COMPANY US
2022,NOMURA SECURITIES INTERNATIONAL INC,20,0,22,1,52,2206,NY,NEW YORK,10019,NOMURA SECURITIES INTERNATIONAL
2022,NOOM INC,2,0,14,0,51,3906,NY,NEW YORK,10001,NOOM
2022,NOVA CONCEPTS INC,1,0,26,0,54,8981,NY,BROOKLYN,11205,NOVA CONCEPTS
2022,NYC COLLEGE OF TECHNOLOGY CUNY,21,0,54,0,61,3536,NY,NEW YORK,10031,NYC COLLEGE OF TECHNOLOGY CUNY
2022,NYU GROSS SCHOOL OF MEDICINE,108,0,48,0,61,2309,NY,NEW YORK,10016,NYU GROSS SCHOOL OF MEDICINE
2022,OPENWAVE COMPUTING LLC,1,0,19,1,54,8088,NY,NEW YORK,10001,OPENWAVE COMPUTING
2022,OSCAR MANAGEMENT CORPORATION,4,0,28,0,52,9452,NY,NEW YORK,10013,OSCAR MANAGEMENT CORPORATION
2022,OVITZ CORPORATION,86,6,25,2,54,8361,NY,ROCHESTER,14604,OVITZ CORPORATION
2022,PELOTON INTERACTIVE INC,13,0,40,0,45,3761,NY,NEW YORK,10001,PELOTON INTERACTIVE
2022,PEPSICO INC,6,0,45,0,31,4302,NY,PURCHASE,10577,PEPSICO
2022,PHYSICIAN AFFILIATE GROUP OF NEW YORK P C,29,0,46,0,62,3487,NY,NEW YORK,10027,PHYSICIAN AFFILIATE GROUP OF NEW YORK P C
2022,PRECISION NEUROSCIENCE CORPORATION,7,0,35,0,54,8440,NY,NEW YORK,10010,PRECISION NEUROSCIENCE CORPORATION
2022,PREMIUM BRANDS SERVICES LLC,0,0,15,0,44,5713,NY,NEW YORK,10036,PREMIUM BRANDS SERVICES
2022,PROF ORTHOPEDIC SPORTS PHYSICAL,6,0,10,0,62,1170,NY,MELVILLE,11747,PROF ORTHOPEDIC SPORTS PHYSICAL
2022,PUBLISHERS CLEARING HOUSE LLC,7,0,11,0,54,276,NY,JERICHO,11753,PUBLISHERS CLEARING HOUSE
2022,PUYU MANAGEMENT LLC DBA PICO NY,17,0,35,1,54,4892,NY,NEW YORK,10017,PUYU MANAGEMENT PICO NY
2022,RAMBOLL AMERICAS ENGINEERING SOLUTIONS INC,2,0,13,0,54,138,NY,SYRACUSE,13202,RAMBOLL AMERICAS ENGINEERING SOLUTIONS
2022,RCM TECHNOLOGIES INC,5,0,27,1,56,9427,NY,NEW YORK,10018,RCM TECHNOLOGIES
2022,REFINITIV US LLC,1,0,28,0,51,702,NY,NEW YORK,10005,REFINITIV US
2022,REMARKABLE FOODS INC,5,0,14,0,49,7960,NY,NEW YORK,10006,REMARKABLE FOODS
2022,RENFRO DESIGN GROUP INC,5,0,35,0,54,4358,NY,NEW YORK,10010,RENFRO DESIGN GROUP
2022,RESEARCH FDN OF THE CITY UNIV OF N,36,0,26,4,61,8190,NY,NEW YORK,10036,RESEARCH FDN OF THE CITY UNIV OF N
2022,RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NEW YORK,24,2,15,2,61,8361,NY,BUFFALO,14214,RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NEW YORK
2022,RISK FOCUS LLC,9,0,10,0,54,4306,NY,NEW YORK,10001,RISK FOCUS
2022,ROBERT A M STERN ARCHITECTS,2,0,11,0,54,1765,NY,NEW YORK,10016,ROBERT A M STERN ARCHITECTS
2022,ROCHESTER GENERAL HOSPITAL,19,0,33,0,62,3134,NY,ROCHESTER,14621,ROCHESTER GENERAL HOSPITAL
2022,ROCHESTER INSTITUTE OF TECHNOLOGY,13,1,12,3,61,3140,NY,ROCHESTER,14623,ROCHESTER INSTITUTE OF TECHNOLOGY
2022,S P GLOBAL INC,7,0,23,0,52,6995,NY,NEW YORK,10041,S P GLOBAL
2022,S P GLOBAL MARKET INTELLIGENCE INC,6,0,61,1,52,5501,NY,NEW YORK,10041,S P GLOBAL MARKET INTELLIGENCE
2022,S R IT INC,29,0,30,1,54,7518,NY,MELVILLE,11747,S R IT
2022,SAILTHRU INC,2,0,14,0,54,450,NY,NEW YORK,10007,SAILTHRU
2022,SAKS COM LLC,8,0,27,0,45,2853,NY,NEW YORK,10281,SAKS COM
2022,SCHONFELD STRATEGIC ADVISORS LLC,2,0,27,0,52,2310,NY,NEW YORK,10022,SCHONFELD STRATEGIC ADVISORS
2022,SCOTIA CAPITAL USA INC,6,0,10,0,52,9583,NY,NEW YORK,10281,SCOTIA CAPITAL
2022,SG AMERICAS SECURITIES LLC,21,0,27,0,52,5590,NY,NEW YORK,10167,SG AMERICAS SECURITIES
2022,SIGHTLY ENTERPRISES INC,31,1,21,4,54,4733,NY,NEW YORK,10006,SIGHTLY ENTERPRISES
2022,SIMONS FOUNDATION,10,0,10,0,54,4889,NY,NEW YORK,10010,SIMONS FOUNDATION
2022,SIMPSON THACHER BARTLETT LLP,12,0,16,0,54,5280,NY,NEW YORK,10017,SIMPSON THACHER BARTLETT LLP
2022,SINGULAR SQUARE ADVISORY INC,34,1,454,1,52,7393,NY,NEW YORK,10038,SINGULAR SQUARE ADVISORY
2022,SIRIUS XM RADIO INC,13,0,148,0,51,207,NY,NEW YORK,10002,SIRIUS XM RADIO
2022,SIXTH STREET OPPORTUNITIES PARTNERS LP,3,0,10,0,52,3078,NY,NEW YORK,10106,SIXTH STREET OPPORTUNITIES PARTNERS
2022,SKADDEN ARPS SLATE MEAGHER FLOM,15,0,14,0,54,7230,NY,NEW YORK,10001,SKADDEN ARPS SLATE MEAGHER FLOM
2022,SOFTWARE GUIDANCE ASSISTANCE INC,3,0,12,0,54,591,NY,TARRYTOWN,10591,SOFTWARE GUIDANCE ASSISTANCE
2022,SONY MUSIC ENTERTAINMENT,0,0,10,0,51,2344,NY,NEW YORK,10010,SONY MUSIC ENTERTAINMENT
2022,SOURCEPOINT TECHNOLOGIES INC,6,0,53,0,54,8798,NY,NEW YORK,10001,SOURCEPOINT TECHNOLOGIES
2022,SPOTIFY USA INC,43,1,122,2,51,5431,NY,NEW YORK,10007,SPOTIFY
2022,SPRINKLR INC,9,0,17,0,54,1485,NY,NEW YORK,10001,SPRINKLR
2022,SQUAREPOINT OPS LLC,11,0,25,0,52,5364,NY,NEW YORK,10019,SQUAREPOINT OPS
2022,SQUARESPACE INC,3,0,18,1,54,5811,NY,NEW YORK,10014,SQUARESPACE
2022,ST LUKE S ROOSEVELT HOSPITAL CTR,18,0,13,0,62,7301,NY,NEW YORK,10029,ST LUKE S ROOSEVELT HOSPITAL CTR
2022,STANDARD POORS FINANCIAL SERVICES LLC,6,0,73,0,52,348,NY,NEW YORK,10041,STANDARD POORS FINANCIAL SERVICES
2022,STASH FINANCIAL INC,4,0,16,0,52,7441,NY,NEW YORK,10013,STASH FINANCIAL
2022,STATE UNIVERSITY OF NEW YORK AT BUFFALO,113,0,141,10,61,3200,NY,FREDONIA,14063,STATE UNIVERSITY OF NEW YORK AT BUFFALO
2022,SUITUP INCORPORATED,36,1,43,3,61,1399,NY,NEW YORK,10004,SUITUPORPORATED
2022,SUMITOMO MITSUI BANKING CORP,18,0,46,0,52,1820,NY,NEW YORK,10172,SUMITOMO MITSUI BANKING CORP
2022,SUPERSTRUCTURES ENGINEERING & ARCH,6,0,18,1,54,4821,NY,NEW YORK,10005,SUPERSTRUCTURES ENGINEERING & ARCH
