Fiscal Year,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,NAICS,Tax ID,State,City,ZIP,Cleaned Employer Name,USCIS Company Name,slug,companyURL,companyMembersURL,employeesCount,LinkedIn Company Name,LinkedIn Company IDs
2022,7,0,35,0,54,8440,NY,NEW YORK,10010,PRECISION NEUROSCIENCE CORPORATION,PRECISION NEUROSCIENCE CORPORATION,precision-neuroscience-corporation,https://www.linkedin.com/company/precision-neuroscience-corporation,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2274143412%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Precision Neuroscience,32,74143412
2022,0,0,15,0,44,5713,NY,NEW YORK,10036,PREMIUM BRANDS SERVICES,PREMIUM BRANDS SERVICES LLC,premium-service-brands,https://www.linkedin.com/company/premium-service-brands,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2211171816%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Premium Service Brands,64,11171816
2022,1,0,5,0,54,5959,NY,NEW YORK,10004,PRO4IA,PRO4IA INC,pro4ia,https://www.linkedin.com/company/pro4ia,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2265310%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Pro4ia,100,65310
2022,6,0,10,0,62,1170,NY,MELVILLE,11747,PROF ORTHOPEDIC SPORTS PHYSICAL,PROF ORTHOPEDIC SPORTS PHYSICAL,laguna-orthopedic-rahabilitation,https://www.linkedin.com/company/laguna-orthopedic-rahabilitation,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223858555%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Laguna Orthopedic Rehabilitation,15,3858555
2022,7,0,11,0,54,276,NY,JERICHO,11753,PUBLISHERS CLEARING HOUSE,PUBLISHERS CLEARING HOUSE LLC,publishers-clearing-house,https://www.linkedin.com/company/publishers-clearing-house,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2210602%22%2C%22408094%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Publishers Clearing House,973,10602|408094
2022,17,0,35,1,54,4892,NY,NEW YORK,10017,PUYU MANAGEMENT PICO NY,PUYU MANAGEMENT LLC DBA PICO NY,tri-hillmanagementllc,https://www.linkedin.com/company/tri-hillmanagementllc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223493952%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Tri-Hill Management LLC,34,3493952
2022,3,0,7,0,52,1945,NY,NEW YORK,10011,QAPITAL,QAPITAL LLC,qapital,https://www.linkedin.com/company/qapital,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222805907%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Qapital,69,2805907
2022,0,0,9,0,52,1816,NY,NEW YORK,10041,QBE INSURANCE CORPORATION,QBE INSURANCE CORPORATION,qbe,https://www.linkedin.com/company/qbe,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22165607%22%2C%2294447%22%2C%2276184004%22%2C%2230993156%22%2C%22960758%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,QBE Insurance,12546,165607|94447|76184004|30993156|960758
2022,7,0,8,0,53,6269,NY,NEW YORK,10016,QUADRO PARTNERS,QUADRO PARTNERS INC,quadro-capital-partners,https://www.linkedin.com/company/quadro-capital-partners,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22321611%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Quadro Capital Partners,8,321611
2022,2,0,13,0,54,138,NY,SYRACUSE,13202,RAMBOLL AMERICAS ENGINEERING SOLUTIONS,RAMBOLL AMERICAS ENGINEERING SOLUTIONS INC,ramboll,https://www.linkedin.com/company/ramboll,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22165649%22%2C%22165651%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Ramboll,17283,165649|165651
2022,5,0,27,1,56,9427,NY,NEW YORK,10018,RCM TECHNOLOGIES,RCM TECHNOLOGIES INC,rcm-technologies,https://www.linkedin.com/company/rcm-technologies,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22165669%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,RCM Technologies,1282,165669
2022,0,0,5,0,99,702,NY,NEW YORK,10005,REFINITIV US,REFINITIV US LLC,refinitiv,https://in.linkedin.com/company/refinitiv,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2233186884%22%2C%2227780%22%2C%2211130%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Refinitiv, an LSEG business",7955,33186884|27780|11130
2022,1,0,28,0,51,702,NY,NEW YORK,10005,REFINITIV US,REFINITIV US LLC,refinitiv,https://in.linkedin.com/company/refinitiv,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2233186884%22%2C%2227780%22%2C%2211130%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Refinitiv, an LSEG business",7955,33186884|27780|11130
2022,5,0,14,0,49,7960,NY,NEW YORK,10006,REMARKABLE FOODS,REMARKABLE FOODS INC,remarkable-liquids-llc,https://www.linkedin.com/company/remarkable-liquids-llc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2215373409%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Remarkable Liquids,29,15373409
2022,5,0,35,0,54,4358,NY,NEW YORK,10010,RENFRO DESIGN GROUP,RENFRO DESIGN GROUP INC,renfro-design-group,https://www.linkedin.com/company/renfro-design-group,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221796538%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Renfro Design Group,11,1796538
2022,36,0,26,4,61,8190,NY,NEW YORK,10036,RESEARCH FDN OF THE CITY UNIV OF N,RESEARCH FDN OF THE CITY UNIV OF N,research-foundation-of-cuny,https://www.linkedin.com/company/research-foundation-of-cuny,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2250169%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Research Foundation of The City University of New York,949,50169
2022,24,2,15,2,61,8361,NY,BUFFALO,14214,RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NEW YORK,RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NEW YORK,the-research-foundation-for-suny,https://in.linkedin.com/company/the-research-foundation-for-suny,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221946444%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,The Research Foundation for SUNY,838,1946444
2022,9,0,10,0,54,4306,NY,NEW YORK,10001,RISK FOCUS,RISK FOCUS LLC,,,,,,
2022,2,0,11,0,54,1765,NY,NEW YORK,10016,ROBERT A M STERN ARCHITECTS,ROBERT A M STERN ARCHITECTS,ramsa,https://www.linkedin.com/company/ramsa,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2223617%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Robert A.M. Stern Architects,285,23617
2022,1,0,6,0,54,7558,NY,NEW YORK,10018,ROBERT ETTINGER P E PC,ROBERT ETTINGER P E PC,robert-e.-blue-consulting-engineers-p.c.,https://www.linkedin.com/company/robert-e.-blue-consulting-engineers-p.c.,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2215490637%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Robert E. Blue Consulting Engineers, P.C.",10,15490637
2022,19,0,33,0,62,3134,NY,ROCHESTER,14621,ROCHESTER GENERAL HOSPITAL,ROCHESTER GENERAL HOSPITAL,rochester-general-hospital,https://www.linkedin.com/company/rochester-general-hospital,https://www.linkedin.com/search/results/people/?currentCompany=%5B%228050160%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Rochester General Hospital,324,8050160
2022,13,1,12,3,61,3140,NY,ROCHESTER,14623,ROCHESTER INSTITUTE OF TECHNOLOGY,ROCHESTER INSTITUTE OF TECHNOLOGY,rit-esl-global-cybersecurity-institute,https://www.linkedin.com/company/rit-esl-global-cybersecurity-institute,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2249136859%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,RIT ESL Global Cybersecurity Institute,13,49136859
2022,1,0,8,0,51,362,NY,NEW YORK,10012,ROCKSTAR GAMES,ROCKSTAR GAMES INC,,,,,,
2022,7,0,7,0,54,7306,NY,NEW YORK,10003,ROCKWELL ARCHITECTURE PLANNING AND DESIGN PC,ROCKWELL ARCHITECTURE PLANNING AND DESIGN PC,rockwell-group,https://www.linkedin.com/company/rockwell-group,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2220589%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Rockwell Group,371,20589
2022,0,0,5,0,31,8364,NY,PURCHASE,10577,ROLLING FRITO LAY SALES,ROLLING FRITO LAY SALES LP,rolling-frito-lay-sales-lp,https://www.linkedin.com/company/rolling-frito-lay-sales-lp,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2252553883%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"ROLLING FRITO-LAY SALES, LP",3,52553883
2022,0,0,7,0,44,5516,NY,NEW YORK,10011,ROMAN HEALTH VENTURES,ROMAN HEALTH VENTURES INC,getroman,https://in.linkedin.com/company/getroman,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2211199396%22%2C%2211541269%22%2C%2218194085%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Ro,776,11199396|11541269|18194085
2022,7,0,23,0,52,6995,NY,NEW YORK,10041,S P GLOBAL,S P GLOBAL INC,spglobal,https://www.linkedin.com/company/spglobal/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222934%22%2C%2210956644%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,S&P Global,31260,2934|10956644
2022,6,0,61,1,52,5501,NY,NEW YORK,10041,S P GLOBAL MARKET INTELLIGENCE,S P GLOBAL MARKET INTELLIGENCE INC,,,,,,
2022,29,0,30,1,54,7518,NY,MELVILLE,11747,S R IT,S R IT INC,sr-international-inc,https://www.linkedin.com/company/sr-international-inc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2224789914%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,SR International Incorporation,8,24789914
2022,2,0,14,0,54,450,NY,NEW YORK,10007,SAILTHRU,SAILTHRU INC,sailthru,https://www.linkedin.com/company/sailthru,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221110733%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Sailthru,47,1110733
2022,8,0,27,0,45,2853,NY,NEW YORK,10281,SAKS COM,SAKS COM LLC,saksfifthave,https://www.linkedin.com/company/saksfifthave,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22157315%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Saks Fifth Avenue,9332,157315
2022,1,0,9,0,45,7364,NY,NEW YORK,10281,SAKS OFF 5TH,SAKS OFF 5TH LLC,saksoff5th,https://www.linkedin.com/company/saksoff5th/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223961319%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Saks OFF 5TH,1893,3961319
2022,2,0,5,0,54,877,NY,NEW YORK,10016,SAM J NOLE CPA,SAM J NOLE CPA,abrams-foster-nole-&-williams-p-a-,https://www.linkedin.com/company/abrams-foster-nole-&-williams-p-a-,https://www.linkedin.com/search/results/people/?currentCompany=%5B%225347703%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Abrams, Foster, Nole & Williams, P.A.",24,5347703
2022,0,0,6,0,33,9801,NY,BOHEMIA,11716,SARTORIUS STEDIM NORTH AMERICA,SARTORIUS STEDIM NORTH AMERICA,sartorius-stedim-biotech,https://www.linkedin.com/company/sartorius-stedim-biotech,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2241183%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Sartorius Stedim Biotech,3631,41183
2022,0,0,5,0,42,2353,NY,NEW YORK,10017,SATURN BUSINESS SYSTEMS,SATURN BUSINESS SYSTEMS INC,saturn-business-systems,https://www.linkedin.com/company/saturn-business-systems,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2270462%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Saturn Business Systems,45,70462
2022,2,0,7,0,51,4190,NY,NEW YORK,10012,SCHOLASTIC,SCHOLASTIC INC,scholastic,https://www.linkedin.com/company/scholastic,https://www.linkedin.com/search/results/people/?currentCompany=%5B%224505%22%2C%221311730%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Scholastic,8056,4505|1311730
2022,2,0,27,0,52,2310,NY,NEW YORK,10022,SCHONFELD STRATEGIC ADVISORS,SCHONFELD STRATEGIC ADVISORS LLC,schonfeld-group,https://www.linkedin.com/company/schonfeld-group,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22147507%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Schonfeld,837,147507
2022,3,0,8,0,33,1210,NY,BROOKLYN,11235,SCIENTIFIC COMPONENTS CORP MIN,SCIENTIFIC COMPONENTS CORP DBA MIN,cmp-scientific,https://www.linkedin.com/company/cmp-scientific/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2281564707%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,CMP Scientific Corp,4,81564707
2022,6,0,10,0,52,9583,NY,NEW YORK,10281,SCOTIA CAPITAL,SCOTIA CAPITAL USA INC,scotia-capital-usa-inc.,https://www.linkedin.com/company/scotia-capital-usa-inc.,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2253691966%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Scotia Capital (USA) Inc.,18,53691966
2022,1,0,5,0,54,7904,NY,NEW YORK,10010,SEATGEEK,SEATGEEK INC,seatgeek,https://www.linkedin.com/company/seatgeek/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22431105%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,SeatGeek,769,431105
2022,21,0,27,0,52,5590,NY,NEW YORK,10167,SG AMERICAS SECURITIES,SG AMERICAS SECURITIES LLC,sg-americas-securities-llc,https://www.linkedin.com/company/sg-americas-securities-llc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%226192161%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"SG Americas Securities, LLC",42,6192161
2022,2,0,7,0,42,6506,NY,MELVILLE,11747,SID TOOL MSC INDUSTRIAL,SID TOOL INC DBA MSC INDUSTRIAL,sid-tool-co.-inc.,https://www.linkedin.com/company/sid-tool-co.-inc.,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2259475903%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"SID TOOL CO., INC.",1,59475903
2022,31,1,21,4,54,4733,NY,NEW YORK,10006,SIGHTLY ENTERPRISES,SIGHTLY ENTERPRISES INC,sightly-enterprises-inc.,https://www.linkedin.com/company/sightly-enterprises-inc.,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2259608871%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Sightly Enterprises, Inc.",1,59608871
2022,12,0,8,0,52,830,NY,NEW YORK,10001,SILVER LAKE TECHNOLOGY MANAGEMENT,SILVER LAKE TECHNOLOGY MANAGEMENT,silver-lake,https://www.linkedin.com/company/silver-lake,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2227335%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Silver Lake,528,27335
2022,10,0,10,0,54,4889,NY,NEW YORK,10010,SIMONS FOUNDATION,SIMONS FOUNDATION,simons-foundation,https://www.linkedin.com/company/simons-foundation,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221392000%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Simons Foundation,417,1392000
2022,12,0,16,0,54,5280,NY,NEW YORK,10017,SIMPSON THACHER BARTLETT LLP,SIMPSON THACHER BARTLETT LLP,simpson-thacher-&-bartlett-llp,https://www.linkedin.com/company/simpson-thacher-&-bartlett-llp,https://www.linkedin.com/search/results/people/?currentCompany=%5B%226853%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Simpson Thacher & Bartlett LLP,2409,6853
2022,34,1,454,1,52,7393,NY,NEW YORK,10038,SINGULAR SQUARE ADVISORY,SINGULAR SQUARE ADVISORY INC,singular-group,https://www.linkedin.com/company/singular-group,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2211839423%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Singular Group,39,11839423
2022,0,0,6,0,52,2132,NY,NEW YORK,10007,SIRIUS GLOBAL SERVICES,SIRIUS GLOBAL SERVICES LLC,sirius-solutions,https://www.linkedin.com/company/sirius-solutions,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2213348%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Sirius Solutions, LLLP",386,13348
2022,13,0,148,0,51,207,NY,NEW YORK,10002,SIRIUS XM RADIO,SIRIUS XM RADIO INC,,,,,,
2022,1,1,9,0,54,6668,NY,COLLEGE POINT,11356,SITE ENTER,SITE ENTER INC,enter-inc.,https://www.linkedin.com/company/enter-inc.,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2217957814%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Enter, Inc.",9,17957814
2022,3,0,7,0,54,5030,NY,UTICA,13502,SIVIC SOLUTIONS GROUP,SIVIC SOLUTIONS GROUP LLC,sivic-solutions-group-llc,https://www.linkedin.com/company/sivic-solutions-group-llc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2255576347%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"SIVIC SOLUTIONS GROUP, LLC",24,55576347
2022,3,0,10,0,52,3078,NY,NEW YORK,10106,SIXTH STREET OPPORTUNITIES PARTNERS,SIXTH STREET OPPORTUNITIES PARTNERS LP,sixthstreet,https://www.linkedin.com/company/sixthstreet,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2211137347%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Sixth Street,516,11137347
2022,15,0,14,0,54,7230,NY,NEW YORK,10001,SKADDEN ARPS SLATE MEAGHER FLOM,SKADDEN ARPS SLATE MEAGHER FLOM,skadden-arps-slate-meagher-flom-llp-affiliates,https://www.linkedin.com/company/skadden-arps-slate-meagher-flom-llp-affiliates,https://www.linkedin.com/search/results/people/?currentCompany=%5B%224862%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Skadden, Arps, Slate, Meagher & Flom LLP …",4170,4862
2022,1,0,6,0,42,3265,NY,LONG ISLAND CITY,11101,SKT TECHNOLOGIES,SKT TECHNOLOGIES INC,skt-technologies-inc.,https://www.linkedin.com/company/skt-technologies-inc.,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2210945927%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,SKT Technologies Inc.,14,10945927
2022,2,0,6,0,51,2354,NY,NEW YORK,10001,SMARTCONTRACT,SMARTCONTRACT INC,smartcontract,https://www.linkedin.com/company/smartcontract,https://www.linkedin.com/search/results/people/?currentCompany=%5B%229184663%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,SmartContract,7,9184663
2022,7,0,8,0,52,138,NY,NEW YORK,10172,SMBC CAPITAL MARKETS,SMBC CAPITAL MARKETS INC,smbc-capital-markets,https://www.linkedin.com/company/smbc-capital-markets,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221125424%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"SMBC Capital Markets, Inc.",274,1125424
2022,1,0,7,0,52,6844,NY,NEW YORK,10172,SMBC NIKKO SECURITIES AMERICA,SMBC NIKKO SECURITIES AMERICA INC,smbc-nikko-securities-america,https://www.linkedin.com/company/smbc-nikko-securities-america,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221554329%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"SMBC Nikko Securities America, Inc.",297,1554329
2022,1,0,8,0,54,1232,NY,NEW YORK,10005,SNOHETTA ARCHITECTURE LANDSCAPE ARCHITECTURE P C,SNOHETTA ARCHITECTURE LANDSCAPE ARCHITECTURE P C,snohetta,https://www.linkedin.com/company/snohetta,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221442733%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Snøhetta,346,1442733
2022,2,0,5,0,52,8875,NY,NEW YORK,10167,SOCIETE GENERALE,SOCIETE GENERALE,societe-generale,https://www.linkedin.com/company/societe-generale,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221691%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Societe Generale,44353,1691
2022,3,0,12,0,54,591,NY,TARRYTOWN,10591,SOFTWARE GUIDANCE ASSISTANCE,SOFTWARE GUIDANCE ASSISTANCE INC,software-guidance-&-assistance,https://www.linkedin.com/company/software-guidance-&-assistance,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22148327%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Software Guidance & Assistance, Inc.",195,148327
2022,3,0,6,0,33,4734,NY,NEW YORK,10010,SONY CORPORATION OF AMERICA,SONY CORPORATION OF AMERICA,sony,https://www.linkedin.com/company/sony/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221252%22%2C%2281352120%22%2C%22877133%22%2C%2279601164%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Sony,20498,1252|81352120|877133|79601164
2022,0,0,10,0,51,2344,NY,NEW YORK,10010,SONY MUSIC ENTERTAINMENT,SONY MUSIC ENTERTAINMENT,sony-music-entertainment,https://www.linkedin.com/company/sony-music-entertainment,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223039%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Sony Music Entertainment,6759,3039
2022,2,0,5,0,52,4976,NY,NEW YORK,10019,SOROS FUND MANAGEMENT,SOROS FUND MANAGEMENT LLC,sorosfundmanagement,https://www.linkedin.com/company/sorosfundmanagement,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2276219326%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Soros Fund Management,9,76219326
2022,3,0,5,0,45,8406,NY,NEW YORK,10021,SOTHEBYS,SOTHEBYS INC,sothebys,https://www.linkedin.com/company/sothebys,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22166056%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Sotheby's,2846,166056
2022,6,0,53,0,54,8798,NY,NEW YORK,10001,SOURCEPOINT TECHNOLOGIES,SOURCEPOINT TECHNOLOGIES INC,sourcepoint-technologies-inc,https://www.linkedin.com/company/sourcepoint-technologies-inc/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2210013071%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Sourcepoint,72,10013071
2022,1,0,5,0,33,7577,NY,HAUPPAUGE,11788,SPELLMAN HIGH VOLTAGE ELECTRONICS,SPELLMAN HIGH VOLTAGE ELECTRONICS,spellman-high-voltage,https://www.linkedin.com/company/spellman-high-voltage,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2250385%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Spellman High Voltage Electronics Corporation,732,50385
2022,11,0,8,0,54,7053,NY,NEW YORK,10001,SPLINT PHARMA,SPLINT PHARMA LLC,sovereign-pharmaceuticals,https://www.linkedin.com/company/sovereign-pharmaceuticals,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2271272%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Sovereign Pharmaceuticals,151,71272
2022,43,1,122,2,51,5431,NY,NEW YORK,10007,SPOTIFY,SPOTIFY USA INC,spotify,https://www.linkedin.com/company/spotify,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22207470%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Spotify,13645,207470
2022,2,0,7,0,56,4335,NY,NEW YORK,10013,SPOTNANA TECHNOLOGY,SPOTNANA TECHNOLOGY INC,spotnanatechnology,https://www.linkedin.com/company/spotnanatechnology,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2243367961%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Spotnana,209,43367961
2022,9,0,17,0,54,1485,NY,NEW YORK,10001,SPRINKLR,SPRINKLR INC,sprinklr,https://in.linkedin.com/company/sprinklr,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22399351%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Sprinklr,4236,399351
2022,11,0,25,0,52,5364,NY,NEW YORK,10019,SQUAREPOINT OPS,SQUAREPOINT OPS LLC,squarepoint-capital,https://www.linkedin.com/company/squarepoint-capital,https://www.linkedin.com/search/results/people/?currentCompany=%5B%229218046%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Squarepoint Capital,943,9218046
2022,3,0,18,1,54,5811,NY,NEW YORK,10014,SQUARESPACE,SQUARESPACE INC,squarespace,https://www.linkedin.com/company/squarespace,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22265314%22%2C%2218351022%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Squarespace,1638,265314|18351022
2022,18,0,13,0,62,7301,NY,NEW YORK,10029,ST LUKE S ROOSEVELT HOSPITAL CTR,ST LUKE S ROOSEVELT HOSPITAL CTR,st.-luke%27s-roosevelt-hospital-center,https://www.linkedin.com/company/st.-luke%27s-roosevelt-hospital-center,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2215402571%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,St. Luke's-Roosevelt Hospital Center,28,15402571
2022,6,0,73,0,52,348,NY,NEW YORK,10041,STANDARD POORS FINANCIAL SERVICES,STANDARD POORS FINANCIAL SERVICES LLC,standard-&-poor%27s-financial-services-llc,https://www.linkedin.com/company/standard-&-poor%27s-financial-services-llc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2253851049%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Standard & Poor's Financial Services LLC,25,53851049
2022,1,0,9,0,52,4762,NY,NEW YORK,10022,STARR INSURANCE HOLDINGS,STARR INSURANCE HOLDINGS INC,starr-companies,https://in.linkedin.com/company/starr-companies,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22113300%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Starr Insurance Companies,2337,113300
2022,4,0,16,0,52,7441,NY,NEW YORK,10013,STASH FINANCIAL,STASH FINANCIAL INC,stashfinancial,https://www.linkedin.com/company/stashfinancial,https://www.linkedin.com/search/results/people/?currentCompany=%5B%229493101%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Stash,481,9493101
2022,113,0,141,10,61,3200,NY,FREDONIA,14063,STATE UNIVERSITY OF NEW YORK AT BUFFALO,STATE UNIVERSITY OF NEW YORK AT BUFFALO,nyscbls,https://www.linkedin.com/company/nyscbls,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2286452148%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,New York State Center of Excellence in Bioinformatics …,2,86452148
2022,2,0,5,0,62,3200,NY,ALBANY,12229,STATE UNIVERSITY OF NEW YORK AT BUFFALO,STATE UNIVERSITY OF NEW YORK AT BUFFALO,nyscbls,https://www.linkedin.com/company/nyscbls,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2286452148%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,New York State Center of Excellence in Bioinformatics …,2,86452148
2022,4,0,5,0,52,6466,NY,NEW YORK,10017,STEPSTONE GROUP,STEPSTONE GROUP LP,stepstone-group,https://www.linkedin.com/company/stepstone-group,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22485531%22%2C%22909296%22%2C%223294131%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,StepStone Group,949,485531|909296|3294131
