Fiscal Year,Employer,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,NAICS,Tax ID,State,City,ZIP,Cleaned Employer Name
2022,INGENIA POLYMERS INC,0,0,1,0,32,3650,TX,HOUSTON,77015,INGENIA POLYMERS
2022,INGURAN LLC DBA ST GENETICS,0,0,1,0,11,1763,TX,NAVASOTA,77868,INGURAN ST GENETICS
2022,INNOCUBE BIOSCIENCES INC,1,0,1,0,62,8165,TX,SPRING,77380,INNOCUBE BIOSCIENCES
2022,INNOVAR MEDIA LLC,1,0,0,0,51,7739,TX,MCKINNEY,75072,INNOVAR MEDIA
2022,INNOVATE5G INC,1,0,0,0,51,6292,TX,RICHARDSON,75081,INNOVATE5G
2022,INNOVATIVE STARS LLC,1,0,0,0,54,9733,TX,KATY,77450,INNOVATIVE STARS
2022,INNOVETIVE PETCARE INC,0,0,1,0,54,9293,TX,AUSTIN,78750,INNOVETIVE PETCARE
2022,INNOWATTS INC,1,0,0,0,22,0684,TX,HOUSTON,77092,INNOWATTS
2022,INOGEN,1,0,0,0,33,9359,TX,PLANO,75074,INOGEN
2022,INORSA INC,3,0,0,0,54,4099,TX,AUSTIN,78756,INORSA
2022,INOSSEM INC,1,0,0,0,54,7806,TX,AUSTIN,78704,INOSSEM
2022,INSIGHT DENTAL GROUP,0,0,1,0,62,8039,TX,HOUSTON,77057,INSIGHT DENTAL GROUP
2022,INSIGHT EQUITY MANAGEMENT COMPANY LLC,0,0,1,0,54,0044,TX,SOUTHLAKE,76092,INSIGHT EQUITY MANAGEMENT COMPANY
2022,INSIGHT FOR LIVING,1,0,0,0,51,2299,TX,FRISCO,75034,INSIGHT FOR LIVING
2022,INSPERITY SERVICES L P DBA INSPERI,2,0,16,0,56,4087,TX,KINGWOOD,77339,INSPERITY SERVICES L P INSPERI
2022,INSPERITY SERVICES L P DBA INSPERITY,0,0,1,0,56,5628,TX,KINGWOOD,77339,INSPERITY SERVICES L P INSPERITY
2022,INSPIRA ENTERPRISE INC,4,1,4,0,54,8293,TX,ROANOKE,76262,INSPIRA ENTERPRISE
2022,INST OF PRECISION PAIN MEDICINE,1,0,0,0,62,1636,TX,CORPUS CHRISTI,78414,INST OF PRECISION PAIN MEDICINE
2022,INSTIL BIO INC,0,0,1,0,99,2195,TX,DALLAS,75219,INSTIL BIO
2022,INTECSEA INC,1,0,2,0,54,2167,TX,HOUSTON,77072,INTECSEA
2022,INTEGRATED CONTROL TECHNOLOGIES LL,1,0,0,0,81,2285,TX,COPPELL,75019,INTEGRATED CONTROL TECHNOLOGIES LL
2022,INTEGRATED TEST CORPORATION,1,0,0,0,33,6844,TX,DALLAS,75238,INTEGRATED TEST CORPORATION
2022,INTEGRATED TESTING AND ENGINEERING COMPANY OF SAN ANTONIO LP,6,1,1,0,54,2765,TX,SAN ANTONIO,78216,INTEGRATED TESTING AND ENGINEERING COMPANY OF SAN ANTONIO
2022,INTEGRITEK HOLDINGS LLC,0,0,1,0,99,9365,TX,AUSTIN,78746,INTEGRITEK HOLDINGS
2022,INTEGRITY CONTROL SERVICE LLC,2,0,3,0,54,2545,TX,HUMBLE,77338,INTEGRITY CONTROL SERVICE
2022,INTELLECT BUSINESS SOLUTIONS LLC,0,0,2,0,99,2088,TX,IRVING,75038,INTELLECT BUSINESS SOLUTIONS
2022,INTELLIVISTA INC,0,0,1,0,54,5626,TX,RICHMOND,77406,INTELLIVISTA
2022,INTERAMERICAN FOODS CORPORATION,1,0,0,0,31,6734,TX,CLEBURNE,76033,INTERAMERICAN FOODS CORPORATION
2022,INTERFET CORPORATION,0,0,1,0,33,5765,TX,RICHARDSON,75081,INTERFET CORPORATION
2022,INTERNASH GLOBAL SERVICES LLC,1,0,1,0,81,6545,TX,HOUSTON,77055,INTERNASH GLOBAL SERVICES
2022,INTERNATIONAL DIAGNOSTIC LABORATOR,3,0,0,0,62,7780,TX,KINGWOOD,77339,INTERNATIONAL DIAGNOSTIC LABORATOR
2022,INTERNATIONAL LEADERSHIP OF TEXAS,1,0,0,0,61,2548,TX,RICHARDSON,75081,INTERNATIONAL LEADERSHIP OF TEXAS
2022,INTERNATIONAL LEADERSHIP OF TEXAS INC,6,0,0,0,61,9127,TX,RICHARDSON,75081,INTERNATIONAL LEADERSHIP OF TEXAS
2022,INTERSTATE BATTERIES INC,0,0,1,0,42,3063,TX,DALLAS,75251,INTERSTATE BATTERIES
2022,INTI RENEWABLE ENERGY TEXAS,1,0,0,0,22,5428,TX,RICHARDSON,75081,INTI RENEWABLE ENERGY TEXAS
2022,INTL MARINA GRP I LP,1,0,1,0,71,0867,TX,DALLAS,75254,INTL MARINA GRP I
2022,"INTOWN HOMES, LTD",1,0,0,0,23,5286,TX,HOUSTON,77003,"INTOWN HOMES, LTD"
2022,INVENTEC DISTRIBUTION NORTH AMERICA CORPORATION,1,0,0,0,33,0403,TX,HOUSTON,77070,INVENTEC DISTRIBUTION NORTH AMERICA CORPORATION
2022,INVESCO GROUP SERVICES INC,2,0,1,0,42,5394,TX,HOUSTON,77046,INVESCO GROUP SERVICES
2022,INVESTAR FINANCIAL CORPORATION,1,0,0,0,52,9862,TX,IRVING,75039,INVESTAR FINANCIAL CORPORATION
2022,INVOLGIXS INC,11,0,19,0,54,4216,TX,CEDAR CREEK,78612,INVOLGIXS
2022,IRRADIANT PARTNERS LP,0,0,1,0,52,1880,TX,AUSTIN,78705,IRRADIANT PARTNERS
2022,ISN SOFTWARE CORPORATION,5,0,8,0,51,3718,TX,DALLAS,75204,ISN SOFTWARE CORPORATION
2022,IT ADVANZ LLC,13,0,3,0,54,3857,TX,RICHARDSON,75080,IT ADVANZ
2022,IT CONVERGENCE INC,3,0,10,0,54,3757,TX,IRVING,75062,IT CONVERGENCE
2022,IT8 USA CORPORATION,2,0,0,0,54,9745,TX,AUSTIN,78737,IT8 CORPORATION
2022,IVISH NETWORKS LLC,4,0,1,0,54,7971,TX,PLANO,75024,IVISH NETWORKS
2022,IWP SERVICES LLC,1,0,0,0,52,8811,TX,ARLINGTON,76011,IWP SERVICES
2022,J & H DENTAL PLLC,1,0,0,0,62,7857,TX,GARLAND,75041,J & H DENTAL PLLC
2022,J B POINDEXTER & CO INC,0,0,1,0,33,2814,TX,HOUSTON,77002,J B POINDEXTER & CO
2022,J4 DEVELOPMENT LP,1,0,1,0,23,8826,TX,RICHARDSON,75081,J4 DEVELOPMENT
2022,JAB RECRUITMENT LLC,0,0,1,0,56,7657,TX,HOUSTON,77027,JAB RECRUITMENT
2022,JACKSONVILLE INDEPENDENT SCHOOL DI,1,0,11,0,61,1860,TX,JACKSONVILLE,75766,JACKSONVILLE INDEPENDENT SCHOOL DI
2022,JACOBS CIVIL CONSULTANTS INC,1,0,5,0,23,6690,TX,HOUSTON,77024,JACOBS CIVIL CONSULTANTS
2022,JACOBS CIVIL CONSULTANTS INC,0,0,2,0,99,6690,TX,HOUSTON,77072,JACOBS CIVIL CONSULTANTS
2022,JACOBS ENGINEERING GROUP INC,28,1,56,0,23,1636,TX,HOUSTON,77072,JACOBS ENGINEERING GROUP
2022,JAMES AVERY CRAFTSMAN INC,0,0,5,0,33,5732,TX,KERRVILLE,78028,JAMES AVERY CRAFTSMAN
2022,"JAMES CONSTRUCTION GROUP, LLC",1,0,1,0,23,4695,TX,HOUSTON,77090,"JAMES CONSTRUCTION GROUP,"
2022,JAMES F TURNER ENGINEERS L P,0,0,1,0,54,0864,TX,DALLAS,75231,JAMES F TURNER ENGINEERS L P
2022,JARVANTECH INC,1,0,4,0,54,8519,TX,SPRING,77380,JARVANTECH
2022,JC MAYFAIR INC,1,0,0,0,23,0618,TX,PLANO,75075,JC MAYFAIR
2022,JDCQ SOLUTIONS LLC,0,0,2,0,51,8521,TX,ADDISON,75001,JDCQ SOLUTIONS
2022,JESSE LIVERMORE SECURITIES LLC,1,0,0,0,52,8246,TX,HOUSTON,77056,JESSE LIVERMORE SECURITIES
2022,JFE FRANCHISING INC,0,0,1,0,31,2743,TX,HOUSTON,77055,JFE FRANCHISING
2022,JINDAL SAW USA LLC,5,0,1,0,33,1439,TX,BAYTOWN,77523,JINDAL SAW
2022,JK STAFFING SERVICES LLC,0,1,0,0,56,6279,TX,BROWNSVILLE,78520,JK STAFFING SERVICES
2022,JOERIS GENERAL CONTRACTORS LTD,0,0,1,0,23,7946,TX,SAN ANTONIO,78216,JOERIS GENERAL CONTRACTORS LTD
2022,JOHN SOULES FOODS INC,0,0,1,0,42,9736,TX,TYLER,75706,JOHN SOULES FOODS
2022,JOHNSON BROS CORP A SOUTHLAND CO,2,0,2,0,23,6395,TX,GRAPEVINE,76051,JOHNSON BROS CORP A SOUTHLAND CO
2022,JQ ENGINEERING LLP,0,0,1,0,54,4674,TX,DALLAS,75207,JQ ENGINEERING LLP
2022,JSW STEEL USA INC,1,0,3,0,33,9103,TX,BAYTOWN,77523,JSW STEEL
2022,JUPITER EDUCATIONAL SERVICES L L C,1,0,0,0,61,1135,TX,FRISCO,75035,JUPITER EDUCATIONAL SERVICES L L C
2022,JUST ENERGY U S CORP,0,0,3,0,22,4753,TX,HOUSTON,77056,JUST ENERGY U S CORP
2022,JUST ONE DIME COACHING LLC,1,0,0,0,51,1047,TX,AUSTIN,78729,JUST ONE DIME COACHING
2022,JVR SYSTEMS INC,1,0,7,0,54,5562,TX,PLANO,75024,JVR SYSTEMS
2022,K K INC,0,0,1,0,23,2735,TX,WHITE DEER,79097,K K
2022,K M AIR CONDITIONING INC,0,0,1,0,22,5237,TX,HOUSTON,77063,K M AIR CONDITIONING
2022,K&H DENTAL PA DBA WISE DENTAL,0,0,2,0,62,1557,TX,BRIDGEPORT,76426,K&H DENTAL PA WISE DENTAL
2022,KAAR TECHNOLOGIES INC,25,1,5,0,54,3354,TX,DALLAS,75244,KAAR TECHNOLOGIES
2022,KALLURI GROUP INC,0,0,2,0,23,1840,TX,HOUSTON,77094,KALLURI GROUP
2022,KANEKA NORTH AMERICA LLC,2,0,0,0,32,7068,TX,PASADENA,77507,KANEKA NORTH AMERICA
2022,KARYA CONSULTING LLC,1,0,2,0,54,5129,TX,AUSTIN,78729,KARYA CONSULTING
2022,KARYA PROPERTY MANAGEMENT LLC,0,0,1,0,53,4709,TX,HOUSTON,77024,KARYA PROPERTY MANAGEMENT
2022,KASTECH SOLUTIONS LLC,10,0,63,0,54,5325,TX,HOUSTON,77036,KASTECH SOLUTIONS
2022,KATAPULT GROUP INC,3,0,0,0,53,0167,TX,PLANO,75024,KATAPULT GROUP
2022,KBR TECHNICAL SERVICES INC,0,0,4,0,54,4055,TX,HOUSTON,77002,KBR TECHNICAL SERVICES
2022,KBR WYLE SERVICES LLC,11,0,17,0,54,1907,TX,HOUSTON,77002,KBR WYLE SERVICES
2022,KC SYNERGY SOLUTIONS INC,7,0,4,1,54,4959,TX,IRVING,75039,KC SYNERGY SOLUTIONS
2022,KCMP MSO LLC,1,0,0,0,56,9418,TX,AUSTIN,78759,KCMP MSO
2022,KELSEY SEYBOLD MEDICAL GROUP PLLC,0,0,3,0,62,6391,TX,PEARLAND,77584,KELSEY SEYBOLD MEDICAL GROUP PLLC
2022,KEM ENERGY INC,1,0,0,0,21,8965,TX,HOUSTON,77077,KEM ENERGY
2022,KENTZY INTERNATIONAL INC,3,0,0,0,42,9995,TX,ALLEN,75002,KENTZY INTERNATIONAL
2022,KERRY GALVIN HOMES INC,0,0,1,0,23,7184,TX,HOUSTON,77027,KERRY GALVIN HOMES
2022,KEYSTONE ADVISORS L P,0,0,1,0,52,5056,TX,FORT WORTH,76102,KEYSTONE ADVISORS L P
2022,KEYSTONE TECHNOLOGY PARTNERS INC,3,0,2,0,54,2160,TX,HOUSTON,77036,KEYSTONE TECHNOLOGY PARTNERS
2022,KF VALVES LLC,1,0,0,0,33,7022,TX,HOUSTON,77041,KF VALVES
2022,KIBO SOFTWARE INC,0,0,6,0,51,8718,TX,DALLAS,75201,KIBO SOFTWARE
2022,KIDS DC LLC DBA KIDS DEVELOPMENTAL CLINIC,0,0,1,0,62,8427,TX,HOUSTON,77074,KIDS DC KIDS DEVELOPMENTAL CLINIC
2022,KIM & JANG CPAS LLC,0,0,1,0,54,4326,TX,CARROLLTON,75007,KIM & JANG CPAS
2022,KIMBALL TECH INC,1,0,0,0,54,9817,TX,SOUTHLAKE,76092,KIMBALL TECH
2022,KINDER MORGAN INC,0,0,1,0,23,2103,TX,HOUSTON,77002,KINDER MORGAN
2022,KIPP TEXAS INC,0,0,2,1,61,9602,TX,HOUSTON,77099,KIPP TEXAS
2022,KIRBY CORPORATE SERVICES LLC,0,0,1,0,48,9631,TX,HOUSTON,77007,KIRBY CORPORATE SERVICES
2022,KIRBY CORPORATION,0,0,1,0,48,4980,TX,HOUSTON,77007,KIRBY CORPORATION
2022,KLICK OASIS SYSTEMS INC,5,0,1,0,54,8285,TX,GRAPEVINE,76051,KLICK OASIS SYSTEMS
2022,KNIME INC,0,0,1,0,51,2444,TX,AUSTIN,78759,KNIME
2022,KNOAS DISTRIBUTION INC,0,1,0,0,42,1314,TX,HOUSTON,77043,KNOAS DISTRIBUTION
2022,KOCH METHANOL ST JAMES LLC,0,0,1,0,22,6068,TX,HOUSTON,77042,KOCH METHANOL ST JAMES
2022,KOMPAN INC,1,0,0,0,33,9688,TX,AUSTIN,78753,KOMPAN
2022,KONGSBERG DIGITAL INC,0,0,1,0,21,9897,TX,HOUSTON,77042,KONGSBERG DIGITAL
2022,KOREA WORLD NEWSPAPER LLC,0,0,1,0,51,7436,TX,HOUSTON,77055,KOREA WORLD NEWSPAPER
2022,KOREAN JOURNAL N TEXAS LLC,0,0,0,1,51,9268,TX,DALLAS,75234,KOREAN JOURNAL N TEXAS
2022,KOSMOS ENERGY LLC,0,0,1,0,21,7910,TX,DALLAS,75231,KOSMOS ENERGY
2022,KP IT SOLUTIONS LLC,10,0,12,0,54,8619,TX,AUSTIN,78759,KP IT SOLUTIONS
2022,KPI DATA SYS INC,0,0,7,0,54,0808,TX,DALLAS,75248,KPI DATA SYS
2022,KRIWIN LLC,1,0,0,0,54,7779,TX,KATY,77494,KRIWIN
2022,KT&G USA CORPORATION,0,0,2,0,42,1019,TX,PLANO,75024,KT&G CORPORATION
2022,KUBOTA NORTH AMERICA CORPORATION,0,0,3,0,55,2289,TX,GRAPEVINE,76051,KUBOTA NORTH AMERICA CORPORATION
2022,KUMAR HIREMATH DDS PA  D B A HIREMATH ORTHODONTICS,0,0,1,0,62,1579,TX,KELLER,76248,KUMAR HIREMATH DDS PA  D B A HIREMATH ORTHODONTICS
2022,KUNIK HEALTH PA,0,0,1,0,62,6528,TX,FLOWER MOUND,75028,KUNIK HEALTH PA
2022,KWIK EQUIPMENT SALES LLC,1,0,0,0,33,8727,TX,PEARLAND,77581,KWIK EQUIPMENT SALES
2022,KYLE BUNTING HOLDINGS INC,1,0,0,0,31,6203,TX,AUSTIN,78741,KYLE BUNTING HOLDINGS
2022,LA MAGNA HEALTH PLLC,1,0,0,0,62,3882,TX,WICHITA FALLS,76301,LA MAGNA HEALTH PLLC
2022,"LACORE LABS, LLC",1,0,0,0,33,1132,TX,MELISSA,75454,"LACORE LABS,"
2022,LAKE REGION MEDICAL INC,0,0,2,0,33,7827,TX,PLANO,75024,LAKE REGION MEDICAL
2022,LAMAR UNIVERSITY,0,0,1,0,11,0298,TX,BEAUMONT,77710,LAMAR UNIVERSITY
2022,LAMAR UNIVERSITY,5,0,8,0,61,0298,TX,BEAUMONT,77705,LAMAR UNIVERSITY
2022,LAMESA DENTAL,1,0,0,0,62,3521,TX,LAMESA,79331,LAMESA DENTAL
2022,LANCER CORPORATION,1,0,0,0,42,1073,TX,SAN ANTONIO,78219,LANCER CORPORATION
2022,LANCO GLOBAL SYSTEMS INC,3,0,9,0,54,5541,TX,IRVING,75038,LANCO GLOBAL SYSTEMS
2022,LANDMARK MANAGEMENT GROUP LLC,1,0,0,0,52,8673,TX,PLANO,75024,LANDMARK MANAGEMENT GROUP
2022,LANDRY S MANAGEMENT L P,0,0,2,0,72,0650,TX,HOUSTON,77002,LANDRY S MANAGEMENT L P
2022,LANEY GROUP INC,2,0,0,0,56,4275,TX,WALLER,77484,LANEY GROUP
2022,LAREDO SPORTS MEDICINE CLINIC PA,0,0,1,0,62,8187,TX,LAREDO,78041,LAREDO SPORTS MEDICINE CLINIC PA
2022,LAST MILE VENTURES LLC,1,0,1,0,54,3140,TX,PLANO,75093,LAST MILE VENTURES
2022,LAVACA HOSPITAL DISTRICT,3,0,0,0,62,0037,TX,HALLETTSVILLE,77964,LAVACA HOSPITAL DISTRICT
2022,LAVERSAB INC,0,0,1,0,33,3119,TX,SUGAR LAND,77478,LAVERSAB
2022,LAVSUN TECHNOLOGIES INC,6,0,5,0,54,8789,TX,PROSPER,75078,LAVSUN TECHNOLOGIES
2022,LAW OFFICE OF RICHARD B SCHIRO DBA SCHIRO LAW FIRM,1,0,0,0,54,5177,TX,DALLAS,75201,LAW OFFICE OF RICHARD B SCHIRO SCHIRO LAW FIRM
2022,LAWNSTARTER INC,0,0,1,0,56,1864,TX,AUSTIN,78701,LAWNSTARTER
2022,LAWNSTARTER INC,0,0,1,0,56,5916,TX,AUSTIN,78701,LAWNSTARTER
2022,LAYHER INC,0,0,1,0,54,0304,TX,HOUSTON,77075,LAYHER
2022,LBJ INFRASTRUCTURE GROUP LLC,0,0,1,0,23,6895,TX,DALLAS,75244,LBJ INFRASTRUCTURE GROUP
2022,LBU COMMUNITY CLINIC,1,0,0,0,81,8664,TX,DALLAS,75212,LBU COMMUNITY CLINIC
2022,LCY ELASTOMERS LP,0,0,1,0,32,3311,TX,BAYTOWN,77520,LCY ELASTOMERS
2022,LDA MANAGEMENT COMPANY INC,1,0,0,0,72,4524,TX,DALLAS,75251,LDA MANAGEMENT COMPANY
2022,LDH DENTISTRY PC DBA ACHIEVE DENTAL,1,0,0,0,62,3897,TX,SWEETWATER,79556,LDH DENTISTRY PC ACHIEVE DENTAL
2022,LEAD ALLIES INC,1,0,0,0,33,4333,TX,PLANO,75023,LEAD ALLIES
2022,LEADING TORCH LLC,1,0,4,0,54,0458,TX,PLANO,75024,LEADING TORCH
2022,LEAX ARKIVATOR TELECOM USA INC,0,0,1,0,51,9940,TX,RICHARDSON,75081,LEAX ARKIVATOR TELECOM
2022,LEEWARD MANAGEMENT SERVICES LLC,0,0,1,0,22,8746,TX,DALLAS,75206,LEEWARD MANAGEMENT SERVICES
2022,LEGACY COMMUNITY HEALTH SERVICES I,0,0,3,0,62,9367,TX,HOUSTON,77019,LEGACY COMMUNITY HEALTH SERVICES I
2022,"LEGION HEALTH, INC.",1,0,0,0,56,8897,TX,CARROLLTON,75010,"LEGION HEALTH,."
2022,LEHIGH HANSON INC,4,0,1,0,32,3701,TX,IRVING,75062,LEHIGH HANSON
2022,LENNOX INDUSTRIES INC,1,0,4,0,33,7110,TX,RICHARDSON,75080,LENNOX INDUSTRIES
2022,LEVEL COMMERCIAL INC,0,0,1,0,23,0771,TX,HOUSTON,77063,LEVEL COMMERCIAL
2022,LEWIS & ELLIS INC,0,0,1,0,52,1520,TX,PLANO,75023,LEWIS & ELLIS
2022,LEWIS & PARTNERS LLC,0,0,1,0,54,4981,TX,HOUSTON,77027,LEWIS & PARTNERS
2022,LGC EMPLOYEECO LLC,0,0,1,0,33,6833,TX,HOUSTON,77061,LGC EMPLOYEECO
2022,LICENSED STRUCTURAL ENGINEERS,1,0,0,0,54,6591,TX,HOUSTON,77054,LICENSED STRUCTURAL ENGINEERS
2022,LIFECARE OF BROWNFILED LLC DBA LIF,0,0,1,0,44,1813,TX,BROWNFIELD,79316,LIFECARE OF BROWNFILED LIF
2022,LIFECARE PHARMACY OF AUSTIN LLC,0,0,1,0,44,2488,TX,SAN ANTONIO,78225,LIFECARE PHARMACY OF AUSTIN
2022,LIFECARE PHARMACY OF DENVER CITY I,0,0,1,0,44,9072,TX,DENVER CITY,79323,LIFECARE PHARMACY OF DENVER CITY I
2022,LILLIAN CUSTOM HOMES,0,0,1,0,23,2464,TX,WAXAHACHIE,75165,LILLIAN CUSTOM HOMES
2022,LINEAR LABS INC,1,0,2,0,54,1821,TX,FORT WORTH,76137,LINEAR LABS
2022,LINKPRO TECHNOLOGIES INC,6,0,8,0,54,4646,TX,IRVING,75038,LINKPRO TECHNOLOGIES
2022,LINKS CONSTRUCTION LLC,2,0,0,0,23,8345,TX,DENTON,76205,LINKS CONSTRUCTION
2022,LIQUIDAGENTS HEALTHCARE LLC,0,0,1,0,56,2220,TX,PLANO,75024,LIQUIDAGENTS HEALTHCARE
2022,LITEX INDUSTRIES LIMITED,0,0,1,0,42,7137,TX,GRAND PRAIRIE,75050,LITEX INDUSTRIES LIMITED
2022,LIVANOVA USA INC,0,0,7,0,33,6465,TX,HOUSTON,77058,LIVANOVA
2022,LIVERMORETECH INC,1,0,0,0,99,9297,TX,PLANO,75074,LIVERMORETECH
2022,LIVING SECURITY INC,1,0,1,0,56,3399,TX,AUSTIN,78704,LIVING SECURITY
2022,LIVMOR INC,0,0,3,0,33,5325,TX,FRISCO,75034,LIVMOR
2022,LOAN ACC LLC,1,0,0,0,52,4407,TX,AUSTIN,78758,LOAN ACC
2022,LOCKNEY GENERAL HOSPITAL DISTRICT DBA W J MANGOLD MEMORIAL HOSPITAL,1,0,0,0,62,4965,TX,LOCKNEY,79241,LOCKNEY GENERAL HOSPITAL DISTRICT W J MANGOLD MEMORIAL HOSPITAL
2022,LOGAN INDUSTRIES INTERNATIONAL COR,0,0,1,0,33,0895,TX,HEMPSTEAD,77445,LOGAN INDUSTRIES INTERNATIONAL COR
2022,LOGICERA INC,3,0,0,0,54,4139,TX,ROUND ROCK,78664,LOGICERA
2022,LONE STAR CIR OF CARE D/B/A LONE STAR CIR OF CARE PEDIATRICS AT HARKER HEIGHTS,0,0,1,0,62,1674,TX,GEORGETOWN,78626,LONE STAR CIR OF CARE D/B/A LONE STAR CIR OF CARE PEDIATRICS AT HARKER HEIGHTS
2022,LONE STAR COLLEGE SYSTEM,0,0,2,0,61,4884,TX,SPRING,77381,LONE STAR COLLEGE SYSTEM
2022,LONESTAR DREAM INC.,1,0,0,0,42,5105,TX,AUSTIN,78731,LONESTAR DREAM.
2022,LONESTAR MEADOWS LLC,1,0,0,0,33,7488,TX,HOUSTON,77036,LONESTAR MEADOWS
2022,LONGVIEW INDEPENDENT SCHOOL DISTRI,0,0,10,2,61,1977,TX,LONGVIEW,75602,LONGVIEW INDEPENDENT SCHOOL DISTRI
2022,LONZA HOUSTON INC,3,0,6,0,32,1027,TX,HOUSTON,77047,LONZA HOUSTON
2022,LOOMIS ARMORED US LLC,0,0,2,0,56,7200,TX,HOUSTON,77042,LOOMIS ARMORED US
2022,LOTT BROTHERS CONSTRUCTION COMPANY LTD,0,0,1,0,23,8213,TX,ROUND ROCK,78664,LOTT BROTHERS CONSTRUCTION COMPANY LTD
2022,LOWER COLORADO RIVER AUTHORITY,1,0,2,0,22,2915,TX,AUSTIN,78703,LOWER COLORADO RIVER AUTHORITY
2022,LRB TRANSPORTATION LLC,1,0,0,0,49,8631,TX,HOUSTON,77085,LRB TRANSPORTATION
2022,"LSP PRODUCTS GROUP, INC.",1,0,0,0,33,0262,TX,IRVING,75062,"LSP PRODUCTS GROUP,."
2022,LTD MATERIAL LLC,0,0,1,0,32,1135,TX,AUSTIN,78724,LTD MATERIAL
2022,LUBBOCK COUNTY HOSPITAL DISTRICT D/B/A UNIVERSITY MEDICAL CENTER,2,0,2,0,62,1362,TX,LUBBOCK,79415,LUBBOCK COUNTY HOSPITAL DISTRICT D/B/A UNIVERSITY MEDICAL CENTER
2022,LUCID ENERGY GROUP II HOLDINGS LLC,1,0,0,0,21,6169,TX,DALLAS,75201,LUCID ENERGY GROUP II HOLDINGS
2022,LUKOIL PAN AMERICAS LLC,0,0,1,0,42,7570,TX,HOUSTON,77098,LUKOIL PAN AMERICAS
2022,LUMEL TECHNOLOGIES INC,5,0,2,0,51,2305,TX,PLANO,75093,LUMEL TECHNOLOGIES
2022,LUMINANT GENERATION COMPANY LLC,0,0,1,0,22,7820,TX,IRVING,75039,LUMINANT GENERATION COMPANY
2022,LVEB LOGISTICS LLC,2,0,0,0,48,8599,TX,HOUSTON,77043,LVEB LOGISTICS
2022,LYND ACQUISITIONS GROUP LLC,1,0,0,0,53,0865,TX,SAN ANTONIO,78231,LYND ACQUISITIONS GROUP
2022,LYONDELL CHEMICAL COMPANY,0,0,3,0,32,0558,TX,HOUSTON,77010,LYONDELL CHEMICAL COMPANY
2022,LYTLE PEDIATRIC DENTISTRY DBA TOTS,0,0,1,0,62,8435,TX,LYTLE,78052,LYTLE PEDIATRIC DENTISTRY TOTS
2022,M DANCE SQUARE LLC,1,0,0,0,61,3541,TX,HOUSTON,77036,M DANCE SQUARE
2022,M I LLC D/B/A M I SWACO,1,0,0,0,21,6553,TX,HOUSTON,77072,M I D/B/A M I SWACO
2022,MADDISOFT LLC,10,0,5,0,54,5606,TX,HOUSTON,77042,MADDISOFT
2022,"MADERA RESIDENTIAL, LLC",1,0,0,0,53,8512,TX,LUBBOCK,79424,"MADERA RESIDENTIAL,"
2022,MADISON SPINE LIMITED PARTNERSHIP,1,0,0,0,62,3058,TX,HOUSTON,77042,MADISON SPINE LIMITED PARTNERSHIP
2022,MAGNA IMPERIO SYSTEMS CORPORATION,0,0,1,0,22,9068,TX,HOUSTON,77064,MAGNA IMPERIO SYSTEMS CORPORATION
2022,MAGNUM EQUITY HOLDING INC,5,0,0,0,54,6401,TX,DALLAS,75234,MAGNUM EQUITY HOLDING
2022,MAGNUM PRODUCING LP,0,0,3,0,21,2266,TX,CORPUS CHRISTI,78401,MAGNUM PRODUCING
2022,MAHADEV RX LLC D B A JOURDANTON PHARMACY,0,0,1,0,44,7252,TX,JOURDANTON,78026,MAHADEV RX D B A JOURDANTON PHARMACY
2022,MAHI GRANITES PRIVATE LTD,0,0,1,0,42,2725,TX,HOUSTON,77055,MAHI GRANITES PRIVATE LTD
2022,MAILGUN TECHNOLOGIES INC,0,0,1,0,51,1296,TX,SAN ANTONIO,78205,MAILGUN TECHNOLOGIES
2022,MAJORITY USA LLC,1,0,0,0,52,3632,TX,HOUSTON,77036,MAJORITY
2022,MAKEREADY LLC,0,0,1,0,72,5662,TX,DALLAS,75207,MAKEREADY
2022,MAKESENSE INC,3,0,1,0,54,5967,TX,ALLEN,75013,MAKESENSE
2022,MAN ENERGY SOLUTIONS USA INC,2,0,0,0,33,4617,TX,BROOKSHIRE,77423,MAN ENERGY SOLUTIONS
2022,MANAGED STAFFING INC,0,0,2,0,56,7857,TX,FRISCO,75035,MANAGED STAFFING
2022,MANDA DEVELOPERS & BUILDERS PVT LT,1,0,0,0,23,7854,TX,KELLER,76248,MANDA DEVELOPERS & BUILDERS PVT LT
2022,MANGALA CLEANERS LLC,1,0,0,0,81,0851,TX,MISSOURI CITY,77459,MANGALA CLEANERS
2022,MANJU SOFTWARE SOLUTIONS INC,19,0,1,0,54,6450,TX,MCKINNEY,75070,MANJU SOFTWARE SOLUTIONS
2022,MANTRA TELECOM INC,4,0,4,0,54,1172,TX,IRVING,75063,MANTRA TELECOM
2022,MARATHON PETROLEUM LOGISTICS SERVI,0,0,1,0,32,6417,TX,SAN ANTONIO,78259,MARATHON PETROLEUM LOGISTICS SERVI
2022,MARATHON REFINING LOGISTICS SERVICES LLC,0,0,3,0,32,7637,TX,SAN ANTONIO,78259,MARATHON REFINING LOGISTICS SERVICES
2022,MARBLE FALLS INDEPENDENT SCHOOL DISTRICT,1,0,2,0,61,1682,TX,MARBLE FALLS,78654,MARBLE FALLS INDEPENDENT SCHOOL DISTRICT
